"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"West Bank and Gaza","PSE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3319000000","3890000000","4133600000","4535300000","4805300000","5032900000","4965700000","4881800000","4383700000","4838100000","5855400000","6661500000","6997400000","7658000000","9209500000","10103900000","11525500000","13094700000","13965400000","15261500000","15999200000","15842800000","17159300000","17648500000","18047500000","18967700000","17522200000","",
"Pacific island small states","PSS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","1999629690.30659","2169765531.97756","2117023218.48674","2102404832.89769","2117578535.78411","2042804848.80021","1974256891.10182","1908457445.72146","2137547914.7516","2218822251.72283","2446756212.71889","2616812640.40208","2704141970.6832","2845609783.15624","3206806668.05023","3451500023.79154","3586532070.7476","3551840139.75138","2855084781.83141","3008989393.05687","2948333128.50647","2927837113.49665","2825677465.65664","3210138452.53401","3636642288.60706","5147316181.17726","5539068777.29594","5920592094.09366","6460662108.22199","5687360302.82781","6171273512.81941","6973761911.01505","7406598238.77308","7847569386.36456","8204360615.43063","7862961528.73311","8330913665.64876","8991779326.78277","9518259061.37036","9649830720.06475","8794933326.44718","",
"Post-demographic dividend","PST","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","1736054407241.57","1935711304793.62","2238984484933.67","2664714112624.48","3013384333617.03","3482940638749.43","3752311293217.38","4228196406713.41","5030696590765.62","5793621956247.93","6503205769676.96","6561495978803.89","6642213382124.72","6913914879115.95","7105860300157.16","7511106483776.42","9145874551210.79","10595612088314","11791961496956.9","12272875520932.7","13845363634178.5","14654237175942.2","15847804067542.2","15994093007117.4","17073736117106.7","18773974649490.5","18917042436704.8","18525128151977.3","18698506516009.5","19753644787235.8","20122339413487.5","20217078041872.2","21278497864279.1","23912103511621.6","26411692921193.2","27772264353133.9","29107195978458.9","31631238650472.5","33856292208332.1","32757206287811.6","33888262405970","36211530735687.1","36086144423828.4","36292075704573.8","36831618362304.5","34723844204101.4","35525111377499.9","36844035672352.8","38998200487594.9","39373153480946.2","38569145018466.3","",
"French Polynesia","PYF","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4747252747.25275","5200549423.07692","5462088021.97802","5926098818.68132","5834615906.59341","5796153846.15385","6197252747.25275","5974175824.17582","6803846153.84615","7507692307.69231","9686813186.81319","13473351648.3516","18901923076.9231","23549175824.1758","29497802197.8022","34141483516.4835","37729395604.3956","41021703296.7033","47935989010.989","57868760549.4505","64441198104.3956","68767740989.011","67723018681.1426","68157728410.7187","70284168804.242","73958204352.1676","69219448682.0797","",
"Romania","ROU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30886363636.3636","22006578947.3684","19344166666.6667","20047236842.1053","23234077945.6193","30590260698.4752","31312033733.3766","30420898437.5","37284925642.1812","31998239092.1542","31916348058.409","34319706823.578","38470488579.64","48880451807.2289","63668321230.5053","86007790781.4806","103322000711.997","144463109543.534","170960022231.927","137941265208.408","132218383209.037","142561503641.016","133513407531.284","143933080921.903","151272393407.381","134521207279.627","146050231572.724","167329771745.836","194702329003.45","201133391538.262","198867766258.247","",
"Russian Federation","RUS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","397632890365.448","330595226982.794","359983364388.721","328674074074.074","236215496368.039","284031709791.984","276157060611.941","281481891682.357","280142812548.775","307018150388.937","206470891293.148","133456539398.863","159146818343.406","201810078848.132","238727272727.273","295148572918.024","398399861159.32","510465132723.339","654985105365.746","858792531898.924","1108261007769.72","922155990472.71","1070689774399.94","1391443147745.41","1532869862969.28","1646933923001.78","1478336659874.62","960507206540.45","915631584991.03","1119066962847.17","1128248662397.62","1173384287671.63","1041022177410.97","",
"Rwanda","RWA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","108999956","112000030","119400028","126599976","120000010","141399972","123348558.857143","155720018","169120017","188800038","212599992","217436421.405454","242549272.026491","268701882.700603","304479016.116629","542061760.584673","580338805.491675","659508393.695321","836984765.538134","994801117.074842","1202130042.90998","1387787788.70656","1334343413.9265","1415271900.71378","1448137314.19524","1574867896.29482","1783210302.66843","2071709841.10364","2311442928.95666","2350263888.50765","2392200703.4303","1848843411.29492","1969384204.40411","1943559851.49442","1119209890.90909","1387464584.37507","1462467455.18545","1926787104.29284","2045376750.52135","2253451872.91562","2159353876.17329","2002330065.17726","2016506467.02788","2149651728.3388","2335269435.04968","2864511047.06048","3199452683.77262","3736179393.18591","4851504630.0741","5390840768.47153","5831062974.02521","6433410266.25565","7133589377.48323","7133619223.17966","7659007684.40286","8069067912.68742","8042461652.97875","8215223614.76819","8906447275.66319","9436763278.87982","9482155260.6464","",
"South Asia","SAS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","44042368425.6475","46696698625.559","49175467084.5594","54685043090.6115","62643336254.8676","67661165348.0126","57631652201.8818","64139650607.3885","64629929195.0033","70522504846.8288","76221871517.1001","82359461424.3155","82695319771.4497","92795836876.1976","115563024632.177","121133312011.133","114817538674.299","132475604369.013","152648413283.617","170924734419.651","209843858566.869","216359212639.246","223388401609.95","237370721480.595","236112842666.601","252973191461.612","268192760779.235","293184751537.577","310803425678.232","307431672172.353","325803006365.902","288806987280.437","302694144567.722","301317610880.789","335653215592.575","369506371289.467","406342311120.318","426500360048.09","432735347855.026","466849576539.32","488386736217.643","500625740860.425","517516858863.539","591113308874.967","657900612945.122","748040540964.664","836686763736.688","1041334918130.01","1092537626136.47","1194793716517.72","1423584892624.72","1610476673572.67","1625617418003.51","1683247915065.9","1855562680314.31","1961065469702.6","2127518810033.4","2427530055247.03","2523749793161.52","2670711011177.61","2499956201162.55","",
"Saudi Arabia","SAU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","2066705755.55556","2346111422.22222","2600820954.79587","2871758153.63845","3530014771.11627","5174466212.20372","8781013770.10411","14500230392.8387","21605271566.9665","33045125984.3638","44943291630.4159","59403782824.2076","67355212669.9904","84987097420.5818","95825072827.6136","96694528285.1236","93154002391.4191","88436056142.918","77938666766.606","75886022497.7634","74303523491.7538","80934630765.6558","88639535092.0785","103262283978.638","101328187530.04","98457942483.3111","96937084779.7063","100454645473.965","107948998664.887","113010146862.483","108429333333.333","108349600000","117572979440","119081835280","119455226106.667","126528877066.667","137773944240","156602186997.945","181159388651.535","201807340893.929","231745333333.333","253020995973.333","277223936800","311952800000","356422007893.333","391268440400","439736801386.667","459985624640","442690331013.333","451899260560","491824324613.333","497863921146.667","501305157587.296","",
"Sudan","SDN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1125666666.66667","1208000000","1297333333.33333","1372000000","1435666666.66667","1503000000","1494333333.33333","1633000000","1730000000","1853000000","2130333333.33333","2420333333.33333","2598000000","3091666666.66667","4139333333.33333","5038333333.33333","6155666666.66667","7980666666.66667","7173750000","8594750000","7303333333.33333","9488000000","8835555555.55556","7891846153.84615","9649928571.42857","11987666666.6667","14051875000","18245277777.7778","13773809523.8095","13904761904.7619","11204918032.7869","9911111111.11111","6157597535.93429","7837414312.6177","11236706146.4088","12545618522.9816","8632238727.21458","10635575680.6499","10292130179.2829","9860158146.9016","9666941350.34225","11855919984.5381","13906198131.48","16056752969.5762","19618854251.4831","27559814375.4361","34752238544.7847","43599870889.3408","45936971629.5091","37769994115.3846","45809456517.2414","42043826815.7895","29874611200","32746559780.8219","32281058056.1798","32578232161.6162","27494994673.3333","25011513161.9048","19619838823.5294","16779846899.7326","14500735270.0998","",
"Senegal","SEN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","858511643.913137","908152301.617524","951625968.018708","981345571.871458","1040010524.68909","1028495257.75151","1052535033.19285","1033248836.83098","1182366627.76525","1112495939.8053","1087201555.26884","1152343987.4036","1338229770.1721","1609257879.61764","1671376654.60366","2348163846.45172","2484802863.26599","2539546542.38027","3001726360.26099","3729253909.41956","4373499788.43489","3848478728.11805","3755571948.2733","3436603732.328","3324677096.34099","3579487229.53448","5181232040.93421","6014268660.10782","6161624136.24887","6120233621.09218","7157074943.39896","6999768420.41084","7525216413.20207","7230766058.08818","4796948552.12861","5829405353.19757","6129802728.71362","5497776449.99035","5896219132.81729","5898356124.46551","5458682774.62377","5775629685.48372","6361500874.42476","7932089011.43547","9252756089.83233","9987073980.80334","10904243468.3522","13090767980.8171","15984739665.4709","15035366668.7646","14897453924.1863","16739983644.7259","16319079562.4302","17378865570.452","17620575938.8266","15450296399.7499","16303225956.6903","17643316610.3138","19243199840.1286","19175586394.5207","20796108118.8563","",
"Singapore","SGP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","683294133.019731","759604076.832615","797824382.595061","853880831.046648","827028616.22893","869462955.703646","954854305.501111","1063047171.04404","1191852868.15628","1314582516.66013","1516856134.84908","1773487521.2335","2001540630.01934","2675235555.55556","3690770733.29535","3974886125.81559","4340614852.61249","4499716690.9503","5020947774.0428","5931618293.7555","7155338912.90352","8124089295.72202","9082027737.01898","9679906542.05607","10693942262.1865","11138812057.5688","11013181219.0355","12267704601.8187","14288888888.8889","16926505664.8778","19552222734.9639","23865354558.6107","27188643339.4721","31898811734.1255","37684758412.9894","43132707774.7989","47546595744.6809","48600282866.3793","41960623804.9713","44252330383.4808","50304002320.1856","51950773008.8743","53693007930.3027","55608540925.2669","60183232753.5203","63577925979.3319","71361948517.8425","83056134297.6577","96930171743.5861","95198487452.7329","110382838283.828","128089362378.757","136223813715.292","144799808199.473","148658274800.726","145836848996.218","149088671733.623","155788905786.082","167440465599.051","172007770121.683","154444444444.444","",
"Solomon Islands","SLB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","418159328.214704","443593374.317532","440735319.656263","414432593.511581","415320493.545714","378857798.930605","263565891.503137","215145905.693294","352458163.59449","311349654.233107","322684822.086019","359142478.267276","346299648.236058","421934310.004078","510117275.323571","534660442.173875","600325257.963212","592967257.660954","447919262.397209","455964118.145553","450785041.954057","500000000","362731152.204836","302162298.99146","350314641.869414","467336883.623953","572310927.130561","659696811.291166","726132242.285006","749348230.912477","904333808.667617","953371808.461911","1038856863.17163","1223620602.29249","1277642943.3379","1194359862.02888","1226944465.41355","1300428531.58202","1450110028.29299","1532899405.38821","1537487520.3935","",
"Sierra Leone","SLE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","322235025.697452","314719874.11205","325079869.968052","330016141.793714","301320120.528048","319320127.728051","351960140.784056","360094067.353958","398360602.511045","418084577.29726","483248213.536327","597441212.71385","533050573.307933","612298299.171391","760333893.643032","922731960.225929","1091255477.23376","1088430678.97507","1253865095.06317","962112733.579798","968664714.436543","853474695.720455","418580648.769575","568330053.36579","841698954.296611","797017345.727517","560675721.477442","677321579.36401","632030436.523829","742583259.911894","797676836.543378","890617055.084746","976303899.207125","886811003.56597","685127909.951394","707795698.924731","764091104.63171","1176293331.31939","1359515483.5636","1466177435.15482","1464839151.51964","1634902559.6214","1821225647.29533","2119256027.54777","2546057210.45078","2563012336.56757","2232666430.43925","3123407523.07209","3801362146.35895","5729147786.71275","5415196519.82085","4781266941.52876","4209236946.46949","3849861604.7961","4368329911.23378","4368654915.69347","4440157706.78604","",
"El Salvador","SLV","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","765760000","823000000","861480000","910960000","939160000","979600000","1024680000","1072480000","1222280100","1429120000","1564720000","1901120000","2232480100","2602120100","2843120000","3066799900","3185080000","3143281700","3273723700","3472079500","3675609300","3436989500","3750191400","3925188100","4159077000","4760153272.36649","5139227900","5672508200","6401371500","7291197400","8503287400","9360561900","9856813100","10220106100","10708274400","11476927200","12056299700","12389154600","12973837700","13701355500","14782960000","16240010000","17979200000","19248160000","18325780000","18996250000","20998420000","21984300000","22866650000","23181230000","23806450000","24175560000","24871310000","25863000000","26828390000","24752040000","",
"San Marino","SMR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","856923362.472595","855191038.808941","873973318.455914","921734003.462466","892976771.84912","","",
"Somalia","SOM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","171009864.396054","186773902.890439","213793865.202454","217223859.350456","239805809.997676","224950650.296098","247504519.452883","262484420.613476","270814375.113749","291985718.857143","301599853.714286","313567894.958337","380410183.235197","500023731.911168","447243996.822875","653216838.760921","677474007.942812","585949347.246377","573895036.464088","757152117.585302","681491230.464543","810906768.801522","873559597.051859","929387699.212862","964026432.037238","728961766.934189","904565140.890501","921164881.513968","970412521.698424","1167919569.13465","1031258889.6064","","","","","","","","","","","","","","","","","","","","","","","6582495666.99483","7232956317.47567","7605761394.25501","7949873479.87153","8449494338.11715","8986677299.03056","9858674591.87348","10670285324.5221","",
"Serbia","SRB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15046497175.1412","20006368715.0838","23767332510.1906","18681092235.9134","18895939630.4078","6584353266.5568","12685155655.7177","16734829956.6914","21353850107.8398","25566886028.7694","26127006706.2587","31276532560.4878","41460244467.8249","49779333674.3026","42755530433.29","39569517901.3211","46537131784.4257","40932522708.5945","43961048111.2368","43087271916.9552","35040107929.8676","35299939161.3249","38439914475.7417","43536150200.9981","43707387961.5695","44848223156.8785","",
"Sub-Saharan Africa (excluding high income)","SSA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","169480899227.28","166040203465.236","172716694644.975","171377699077.385","168959341516.857","179909311846.195","214358331998.187","221632068989.695","209649428389.849","242787845522.937","249981374212.714","261541983233.03","261825608438.652","258479300612.426","297947146300.564","311026097945.283","323692009130.161","320411222347.268","317253611802.592","319319348855.273","318920945979.921","343958246398.896","434514307008.486","534853658765.702","621538470989.35","695626515328.466","862596174639.323","943676343389.4","954604442147.472","1114056988346.07","1240327062285.2","1268383458220.9","1423466383899.93","1448257180935.91","1373326091791.75","1285134683275.54","1348162648954.32","1409598437420.05","1447250096174.76","1369365255247.05","",
"South Sudan","SSD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7484201214.55554","7574188457.87514","8433754219.27199","7688102408.83239","9407500881.35593","22095619118.6441","11149772779.661","10377844986.4047","","","","","","",
"Sub-Saharan Africa","SSF","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","169590438030.933","166158791518.489","172825941712.583","171470832669.252","169062556463.028","180037492813.967","214509174927.306","221805726854.043","209851976375.761","243071104262.443","250275108795.789","261892127223.247","262208924128.3","258842868511.603","298328661774.607","311366621632.511","324128909652.823","320901471155.525","317710902516.881","319794481248.227","319420163660.854","344465883239.667","435051386250.127","535514761962.547","622306720515.925","696486341012.665","863348567944.752","944494071682.402","955298742461.734","1114808278503.12","1241185463560.71","1269282814659.13","1424427223665.05","1449273774181.52","1374348131983.92","1286241747795.91","1349355599886.37","1410904265463.34","1448565999018.16","1370144494329.18","",
"Small states","SST","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63282327168.537","72659257303.8642","76670201866.1871","79898735133.1028","82694265161.7886","84930533470.4693","86185526525.7836","87272833148.5489","92911456207.4669","109074338714.552","127922034705.11","145179807040.639","162002473064.942","190669812168.276","215082541416.028","208464287087.004","223897568301.276","247275687362.502","256633735998.714","275261413198.2","288448456167.732","278866822826.852","283110858545.463","301617631599.318","320300624297.285","323231518433.626","303057275740.051","",
"Sao Tome and Principe","STP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1378795057.76871","1378506375.22769","1803278688.52459","1934061930.78324","2151599038.39149","","","","","","","","","","","",
"Slovak Republic","SVK","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10377262569.8324","10993289652.6147","12521672920.1708","13958680018.7398","15698107723.3361","19913981699.3464","22103015209.1255","20928070692.1944","22868250363.5753","22999171182.8622","22025342275.8432","23636308981.1729","26949062039.4114","35140866286.4274","42968102795.5661","46136835200.6474","52137911196.2364","61774038597.2978","74006307594.9133","71220430237.9484","69127399625.2835","73529819090.3893","69800623372.9195","72679891734.4982","74412318056.1762","64317415998.8754","66394367670.1928","71575799526.9037","79231345798.0752","80133382515.9528","83845274292.1621","",
"Slovenia","SVN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12503686440.678","9515843478.26087","9604834905.66038","10250639153.4392","11242383255.814","16393309745.2487","16375743626.0623","15559948979.5918","16498082804.3855","17081451549.1101","15171585234.6104","15524956564.6594","17280177556.1097","21857206988.3142","25002116342.8002","26133453550.5534","27540548237.3604","32821584043.0887","38610119607.0562","37997607004.4183","36917963812.2667","39767842818.1227","36257079358.8879","36668469145.4295","36934040883.9363","31397275376.1547","32695185009.5219","34494988694.4306","38086062827.3953","38320534917.5843","37929236284.5589","",
"Sweden","SWE","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","11197043168.096","12080332068.5671","13164049092.2226","14281333435.8141","15489756953.5115","17163829465.3433","18944849034.1474","20637071320.9519","22179411604.4322","24051375188.0558","26866227480.0897","29653687157.3772","35178518604.0652","42414095436.5397","47780203180.61","59253197822.8409","65780194219.3347","72281618395.216","80053010512.3382","94163687107.8351","107910929165.879","100194871232.769","89101929933.467","79461040941.1642","80240072777.3882","83952939016.0276","110790352069.179","135280559428.427","151467387224.181","157304567311.421","190572477529.229","206401663662.671","218348150863.697","166594290412.93","174586054950.752","196485497595.783","215519236504.623","196473169262.204","196890904288.104","199800179124.71","189374495208.574","174005382850.394","193692577872.262","242890567997.725","274806569690.702","280206607699.616","296015830419.344","339259335976.801","361356829664.244","321135253076.903","356631201028.462","409985714014.383","401301940376.769","429796619215.67","424234836101.117","362470503049.406","372417671511.399","388130075420.38","398576323585.551","377408037819.144","382240920379.152","",
"Eswatini","SWZ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","27299454.0109198","34579308.4138317","35419291.6141677","38079238.4152317","42419151.6169677","48439031.2193756","65378692.4261515","73498530.0293994","61318773.6245275","77978440.4311914","76858462.8307434","92701342.2818792","97437231.689866","116570605.18732","113318616.629875","188776200.135226","188017479.300828","231140754.369825","257014719.411224","385008315.514374","514906779.661017","603065177.75752","549230981.764598","550937976.842294","491154341.489866","395912415.309373","408927789.934354","498919449.901768","552584121.398724","549510046.898235","1056127971.24415","1106750660.92058","1272248036.46564","1371249900.54167","1303365100.82235","1660052135.31471","1670797943.85132","1675216276.04167","1553226127.38093","1541533677.06032","1507657497.33422","1324403886.58512","1205847771.0209","1837073049.82352","2362921883.70797","2722222524.49169","2799525983.90312","2953319485.05408","3051231975.98412","3372258541.13315","4277312380.48407","4719750630.06982","4463385054.8112","4109614866.75436","3933908465.17456","3611877650.76924","3340470447.87078","3994811814.48527","4138510411.55278","3846228560.55363","3521877950.00698","",
"Sint Maarten (Dutch part)","SXM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","799664804.469274","761508379.888268","824636871.50838","1005027932.96089","950837988.826816","982681564.24581","999441340.782123","1145251396.64804","","","",
"Seychelles","SYC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","37984153.0556645","41290615.1999878","49593909.1230845","93010035.307969","107369425.622442","127665807.610964","134695824.159359","127814095.77047","113516806.29208","121847404.570022","145674332.008145","171910458.467603","193329081.710432","216588977.483127","293709831.550151","304274667.725408","357289287.178586","387571166.650584","369081055.421496","390432390.43239","353769693.555202","445058989.714104","494384371.258623","463303696.771175","480170832.020722","502867554.417414","513296897.810219","550066306.219564","","","841043516.8578","746005670.710779","811008765.808062","693074688.278386","752332653.839142","858896696.551167","899624669.57779","961677392.869287","1017193882.43416","1022235513.26058","1106275939.21739","1191919988.86292","1304372849.80052","1314568710.58538","790454545.454545","",
"Syrian Arab Republic","SYR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","796438016.759776","853558268.156425","925629322.493225","1066676884.81675","1212976125.65445","1185602041.88482","1223775942.40838","1304732146.59686","1383983062.82723","1583075811.51832","1606282722.51309","1898167539.26702","2124869109.94764","2205976590.59701","3821944410.02617","4849189189.18919","5316577257.90225","5954394904.4586","7307006369.42675","8959490445.85987","11650445859.8726","15716433121.0191","15248917197.4522","16717961783.4395","16810955414.0127","18964331210.1911","22539108280.2548","30940382165.6051","15787260579.0646","15603563474.3875","19856659242.7617","24896659242.7617","29201158129.1759","32092383073.4967","37138886414.2539","40521336302.8953","50872516703.7862","53488195991.0913","56204454342.9844","59039910913.1403","61085434298.441","63560178173.7194","65035634743.8753","70705478841.8708","85267795100.2227","100694788418.708","114830913140.312","141857104677.06","179723474387.528","188428151447.661","200039109131.403","58093881463.6961","45868644727.4199","23334804250.6065","28034752850.6714","20019241297.2988","15711276835.6846","20401387452.7029","24443506817.4819","24734747320.3601","","",
"Turks and Caicos Islands","TCA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","253947719.999299","270613876.044249","305580528.162873","307022967.594943","331360123.592746","351012482.581555","351740049.761102","350370178.154045","355179417.814497","362415682.974756","371029144.976949","392565111.424063","461946104.370152","536052210.624694","520892452.275447","711505261.966192","734740684.418718","812520083.32356","968840679.224068","","","","826020395.140296","828285224.242929","930177345.542996","1128517543.80088","1185874203.94746","1256229185.83738","1532117455.69209","1503845973.50639","1872010492.17339","1907737191.11443","1924529220.39897","1501321651.94132","1204780867.30894","1421340827.69773","1460105944.18089","1435486253.00555","1672911244.61354","1537437923.65459","1312375970.98315","1620852247.76102","2812078778.23285","2234795671.95852","3337796812.10154","4600515246.7936","5835354121.23755","6349965973.56183","7589747577.35426","7116854004.75533","7704550817.78428","9062823467.48616","8971192476.32435","9879037874.90413","10392018175.7313","8592251176.86271","8036549910.42947","8449221372.97305","9098766577.87924","9014916599.96143","10127350213.5215","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","53078469814.169","56958892784.7028","57126158534.6896","59276954675.0684","63040057875.2791","67873282831.7431","73570448926.6635","75871480619.3714","77562338418.6593","83430228669.1505","89589837122.9253","94582820816.7238","109287252328.028","135320773389.098","152022982962.246","169964856406.882","178181663963.43","200116429438.544","189158058099.608","216597379231.073","255406583464.879","283500791525.704","302015108235.707","306997050889.643","328515028696.236","358725314859.185","350322155992.382","327664914102.427","369404045276.12","417555320405.42","450676052804.121","482310580693.572","528573393861.517","564088625324.102","674803949595.222","837531122359.904","968769304028.159","994247848234.888","905106829301.791","1035968411292.15","1130316467402.01","1189183836615.68","1311237485220.04","1434952111046.19","1600147618711.94","1822145153481.07","2134733090136.9","2632396179597.58","3244266241003.53","3521956156546.45","4170979294205.03","5169039570930.55","5855752494483.91","6506532528560.38","7076709874819.9","7528134900672.26","7817008310879.92","8493734927648.74","9512520167546.39","10007927604604.6","10054380842229.8","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","845953699321.972","773020443771.087","635036633311.623","727675424795.831","656255856700.14","720187908770.179","747631764383.407","791858172429.352","757950311715.948","651671497360.76","677874242076.016","697909199351.703","795220237489.222","973750738963.271","1233719882402.3","1524922653850.84","1807937575268.57","2314016371722.38","2865172323678.43","2412271471934.53","2739168288287.06","3225373202402.39","3402687454901.02","3666163397404.47","3439674446137.57","2671951854735.75","2600714881771.67","2885315591391.48","2937639589543.36","3037934829240.69","2870619608237.74","",
"Togo","TGO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","108626085.920967","104933816.385136","112791768.956782","131209803.507031","133445921.922138","143640171.891966","164162990.722831","178520892.809742","184038756.737128","196064633.640636","188077274.820724","212538185.588501","263555772.463016","317589128.140798","260576543.789963","510048630.76371","460551459.40268","595889701.916764","496330918.003917","690409419.635806","873250552.348641","797846410.887218","716358816.005658","617740768.265865","625233587.446994","701882867.941495","985313850.269372","1145883777.88263","1281189566.02726","1253547798.91307","1388892314.76122","1457724965.96148","1583013431.84791","1236367896.74908","871218553.085015","1163293134.46662","1349526661.58931","1492101427.28058","1542548324.11733","1526223854.71474","1328937438.04632","1352560227.86527","1500941599.49674","1848982250.99819","2003174434.61309","2145989518.61175","2277084047.94865","2617939355.29404","3205390134.52915","3161313767.10794","3221655948.74476","3683437998.54259","3512605759.63904","3899231746.69508","4122960814.95909","3752067152.93354","5528272091.92758","5709804089.05985","6450203214.89108","6332705905.84577","6489757186.58897","",
"Thailand","THA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","2108885930.37419","2284978915.77708","2539846743.29502","2727220355.25684","2937067307.69231","3216730769.23077","3651490384.61538","4114951923.07692","4500913461.53846","4834711538.46154","5758076923.07692","5889375000","6546971153.84615","8328876222.45213","10611972456.5769","11903352912.0235","13513365130.5631","15430708672.9967","18172904342.5239","21099373619.5388","25151784493.368","27195835090.0992","28050225868.5832","31223212072.991","32108979077.3032","29466878260.9016","31953731905.1367","36088139704.8533","41184554378.7237","46975371566.4151","56294971761.3492","63063902997.241","72074519391.6559","81149623216.7965","92679284294.2346","105886446827.639","115848784857.178","97744314395.6664","73593113052.8973","84561309789.8381","85579804446.5718","83578735097.9814","92439100467.6432","104398788948.188","119278262858.507","131564093575.103","150692281294.546","174789299557.914","198086079733.92","194509301226.747","231870591465.551","256246125994.943","276785520105.781","289675714378.702","283152143793.989","274751034376.031","276437115399.871","297678300991.756","329686229116.502","358818556023.654","354184420506.364","",
"Tajikistan","TJK","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569255813.953488","608796992.481203","878874779.541446","709983079.526227","651185843.855593","1203443729.07546","968254968.492487","718648316.717237","980102731.641514","1141144025.17999","1428593094.66257","1983100488.13331","2385034974.01014","2747574581.61533","4514771241.83007","6239746990.41012","5799551017.45239","6898492806.57685","8116502537.85085","9749245414.44161","10975861634.6921","10680715327.2845","6848225730.55767","6395038094.87346","6920406563.97301","6804943613.95227","7254574834.21472","7900124976.99067","",
